date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2022-02-07T00:00:00.000Z,171.66,173.9458,170.95,172.86,77251204,168.9283038666,171.1777289917,168.2296023884,170.1092077733,77251204,0.0,1.0
2022-02-08T00:00:00.000Z,174.83,175.35,171.43,171.73,74829217,172.0478583537,172.5595833799,168.7019639511,168.9971899278,74829217,0.0,1.0
2022-02-09T00:00:00.000Z,176.28,176.65,174.9,176.05,71285038,173.4747839077,173.8388959456,172.1167444149,173.2484439922,71285038,0.0,1.0
2022-02-10T00:00:00.000Z,172.12,175.48,171.55,174.14,90865899,169.3809836975,172.6875146365,168.8200543418,171.3688386073,90865899,0.0,1.0
2022-02-11T00:00:00.000Z,168.64,173.08,168.04,172.33,98670687,165.9563623678,170.3257068229,165.3659104144,169.5876418812,98670687,0.0,1.0
2022-02-14T00:00:00.000Z,168.88,169.58,166.56,167.37,86185530,166.1925431491,166.8814037614,163.9094622627,164.7065723998,86185530,0.0,1.0
2022-02-15T00:00:00.000Z,172.79,172.95,170.25,170.97,64286320,170.0403217121,170.1977755664,167.5407417761,168.2492841201,64286320,0.0,1.0
2022-02-16T00:00:00.000Z,172.55,173.34,170.05,171.85,61177398,169.8041409308,170.5815693361,167.3439244583,169.1152803185,61177398,0.0,1.0
2022-02-17T00:00:00.000Z,168.88,171.91,168.47,171.03,69589344,166.1925431491,169.1743255138,165.7890676477,168.3083293155,69589344,0.0,1.0
2022-02-18T00:00:00.000Z,167.3,170.5413,166.19,169.82,82772674,164.6376863385,167.8274061994,163.5453502248,167.1175845428,82772674,0.0,1.0
2022-02-22T00:00:00.000Z,164.32,166.69,162.15,164.98,90457637,161.7051083033,164.0373935193,159.5696404052,162.3546054521,90457637,0.0,1.0
2022-02-23T00:00:00.000Z,160.07,166.15,159.75,165.54,90009247,157.5227403001,163.5059867612,157.2078325916,162.9056939419,90009247,0.0,1.0
2022-02-24T00:00:00.000Z,162.74,162.85,152.0,152.58,141147540,160.1502514927,160.2585010175,149.5811615269,150.1519317486,141147540,0.0,1.0
2022-02-25T00:00:00.000Z,164.85,165.12,160.8738,163.84,91974222,162.2266741955,162.4923775745,158.3137491004,161.2327467406,91974222,0.0,1.0
2022-02-28T00:00:00.000Z,165.12,165.42,162.43,163.06,95056629,162.4923775745,162.7876035512,159.8451846501,160.4651592012,95056629,0.0,1.0
2022-03-01T00:00:00.000Z,163.2,166.6,161.97,164.695,83474425,160.6029313237,163.9488257262,159.3925048192,162.0741407742,83474425,0.0,1.0
2022-03-02T00:00:00.000Z,166.56,167.36,162.95,164.39,79724750,163.9094622627,164.6967315339,160.3569096764,161.7739943646,79724750,0.0,1.0
2022-03-03T00:00:00.000Z,166.23,168.91,165.55,168.47,76678441,163.5847136883,166.2220657468,162.9155348078,165.7890676477,76678441,0.0,1.0
2022-03-04T00:00:00.000Z,163.17,165.55,162.1,164.49,83819592,160.573408726,162.9155348078,159.5204360758,161.8724030235,83819592,0.0,1.0
2022-03-07T00:00:00.000Z,159.3,165.02,159.04,163.36,96418845,156.7649936266,162.3939689156,156.5091311135,160.7603851779,96418845,0.0,1.0
2022-03-08T00:00:00.000Z,157.44,162.88,155.8,158.82,131148280,154.9345925711,160.2880236152,153.3206905651,156.2926320639,131148280,0.0,1.0
2022-03-09T00:00:00.000Z,162.95,163.41,159.41,161.475,91454905,160.3569096764,160.8095895074,156.8732431514,158.9053819577,91454905,0.0,1.0
2022-03-10T00:00:00.000Z,158.52,160.39,155.98,160.2,105342033,155.9974060872,157.8376480086,153.4978261511,157.6506715567,105342033,0.0,1.0
2022-03-11T00:00:00.000Z,154.73,159.28,154.5,158.93,96970102,152.2677179149,156.7453118948,152.0413779994,156.4008815887,96970102,0.0,1.0
2022-03-14T00:00:00.000Z,150.62,154.12,150.1,151.45,108732111,148.2231220341,151.6674250956,147.7113970079,149.039913903,108732111,0.0,1.0
2022-03-15T00:00:00.000Z,155.09,155.57,150.38,150.9,92964302,152.6219890869,153.0943506497,147.9869412528,148.4986662791,92964302,0.0,1.0
2022-03-16T00:00:00.000Z,159.59,160.0,154.46,157.05,102300157,157.0503787374,157.4538542389,152.0020145359,154.5507988014,102300157,0.0,1.0
2022-03-17T00:00:00.000Z,160.62,161.0,157.63,158.61,75615376,158.0639879241,158.4379408279,155.121569023,156.0859738802,75615376,0.0,1.0
2022-03-18T00:00:00.000Z,163.98,164.48,159.76,160.51,122055535,161.3705188631,161.8625621576,157.2176734575,157.9557383993,122055535,0.0,1.0
2022-03-21T00:00:00.000Z,165.38,166.35,163.015,163.51,89029269,162.7482400877,163.702804079,160.4208753047,160.9079981663,89029269,0.0,1.0
2022-03-22T00:00:00.000Z,168.82,169.42,164.91,165.51,80979755,166.1334979538,166.7239499072,162.2857193908,162.8761713442,80979755,0.0,1.0
2022-03-23T00:00:00.000Z,170.21,172.64,167.65,167.99,98062674,167.5013783125,169.8927087238,164.9821166447,165.3167060849,98062674,0.0,1.0
2022-03-24T00:00:00.000Z,174.07,174.14,170.21,171.06,90131418,171.299952546,171.3688386073,167.5013783125,168.3378519132,90131418,0.0,1.0
2022-03-25T00:00:00.000Z,174.72,175.28,172.75,173.88,80281664,171.9396088289,172.4906973187,170.0009582486,171.1129760941,80281664,0.0,1.0
2022-03-28T00:00:00.000Z,175.6,175.73,172.0,172.17,90371916,172.8056050272,172.9335362838,169.2628933068,169.4301880269,90371916,0.0,1.0
2022-03-29T00:00:00.000Z,178.96,179.01,176.34,176.69,100589440,176.1121359662,176.1613402957,173.533829103,173.8782594092,100589440,0.0,1.0
2022-03-30T00:00:00.000Z,177.77,179.61,176.7,178.55,92633154,174.9410729253,176.751792249,173.8881002751,175.7086604647,92633154,0.0,1.0
2022-03-31T00:00:00.000Z,174.61,178.03,174.4,177.84,103049285,171.8313593041,175.1969354384,171.6247011204,175.0099589865,103049285,0.0,1.0
2022-04-01T00:00:00.000Z,174.31,174.88,171.94,174.03,78751328,171.5361333274,172.0970626831,169.2038481115,171.2605890825,78751328,0.0,1.0
2022-04-04T00:00:00.000Z,178.44,178.49,174.44,174.57,76545983,175.6004109399,175.6496152694,171.664064584,171.7919958405,76545983,0.0,1.0
2022-04-05T00:00:00.000Z,175.06,178.3,174.415,177.5,70902999,172.2741982691,175.4626388175,171.6394624192,174.6753695463,70902999,0.0,1.0
2022-04-06T00:00:00.000Z,171.83,173.63,170.13,172.36,89058782,169.0955985867,170.8669544469,167.4226513854,169.6171644788,89058782,0.0,1.0
2022-04-07T00:00:00.000Z,172.14,173.36,169.85,171.16,77594650,169.4006654293,170.6012510678,167.1471071405,168.4362605721,77594650,0.0,1.0
2022-04-08T00:00:00.000Z,170.09,171.78,169.2,171.78,76575508,167.3832879218,169.0463942572,166.5074508576,169.0463942572,76575508,0.0,1.0
2022-04-11T00:00:00.000Z,165.75,169.03,165.5,168.71,72246706,163.1123521256,166.3401561375,162.8663304784,166.025248429,72246706,0.0,1.0
2022-04-12T00:00:00.000Z,167.66,169.87,166.64,168.02,79265181,164.9919575106,167.1667888723,163.9881891898,165.3462286826,79265181,0.0,1.0
2022-04-13T00:00:00.000Z,170.4,171.04,166.77,167.39,70618925,167.6883547644,168.3181701814,164.1161204464,164.7262541316,70618925,0.0,1.0
2022-04-14T00:00:00.000Z,165.29,171.27,165.04,170.62,75329376,162.6596722947,168.5445100968,162.4136506474,167.904853814,75329376,0.0,1.0
2022-04-18T00:00:00.000Z,165.07,166.5984,163.57,163.92,69023941,162.4431732451,163.9472511877,160.9670433616,161.3114736677,69023941,0.0,1.0
2022-04-19T00:00:00.000Z,167.4,167.82,163.91,165.02,67723833,164.7360949974,165.1494113648,161.3016328019,162.3939689156,67723833,0.0,1.0
2022-04-20T00:00:00.000Z,167.23,168.88,166.1,168.76,67718110,164.5688002773,166.1925431491,163.4567824317,166.0744527585,67718110,0.0,1.0
2022-04-21T00:00:00.000Z,166.42,171.53,165.91,168.91,87227768,163.7716901402,168.80037261,163.2698059798,166.2220657468,87227768,0.0,1.0
2022-04-22T00:00:00.000Z,161.79,167.8699,161.5,166.46,84882424,159.2153692332,165.1985172856,158.9299841224,163.8110536038,84882424,0.0,1.0
2022-04-25T00:00:00.000Z,162.88,163.17,158.46,161.12,96046376,160.2880236152,160.573408726,155.9383608918,158.5560312186,96046376,0.0,1.0
2022-04-26T00:00:00.000Z,156.8,162.34,156.72,162.25,94008394,154.3047771541,159.7566168571,154.226050227,159.6680490641,94008394,0.0,1.0
2022-04-27T00:00:00.000Z,156.57,159.79,155.38,155.91,88063191,154.0784372386,157.2471960552,152.9073741977,153.4289400899,88063191,0.0,1.0
2022-04-28T00:00:00.000Z,163.64,164.515,158.93,159.25,130216792,161.0359294228,161.8970051882,156.4008815887,156.7157892971,130216792,0.0,1.0
2022-04-29T00:00:00.000Z,157.65,166.2,157.25,161.84,131747571,155.1412507548,163.5551910906,154.7476161192,159.2645735626,131747571,0.0,1.0
2022-05-02T00:00:00.000Z,157.96,158.23,153.27,156.71,123055265,155.4463175973,155.7120209764,150.830951495,154.2162093611,123055265,0.0,1.0
2022-05-03T00:00:00.000Z,159.48,160.71,156.32,158.15,88966526,156.9421292126,158.1525557171,153.8324155914,155.6332940493,88966526,0.0,1.0
2022-05-04T00:00:00.000Z,166.02,166.48,159.26,159.67,107521649,163.3780555046,163.8307353356,156.725630163,157.1291056645,107521649,0.0,1.0
2022-05-05T00:00:00.000Z,156.77,164.08,154.95,163.85,130525275,154.2752545564,161.468927522,152.4842169645,161.2425876065,130525275,0.0,1.0
2022-05-06T00:00:00.000Z,157.28,159.44,154.18,156.01,116124647,155.0034786323,157.1322140967,151.9483490306,153.7518610213,116124647,0.23,1.0
2022-05-09T00:00:00.000Z,152.06,155.83,151.49,154.925,131577921,149.8590345933,153.5744663992,149.2972849568,152.6825656607,131577921,0.0,1.0
2022-05-10T00:00:00.000Z,154.51,156.74,152.93,155.52,115366736,152.2735725043,154.4712947662,150.7164419331,153.2689534391,115366736,0.0,1.0
2022-05-11T00:00:00.000Z,146.5,155.45,145.81,153.5,142689825,144.3795118237,153.1999666416,143.6994991059,151.2781915695,142689825,0.0,1.0
2022-05-12T00:00:00.000Z,142.56,146.2,138.8,142.77,182602041,140.4965406525,144.0838541203,136.7909641033,140.7035010448,182602041,0.0,1.0
2022-05-13T00:00:00.000Z,147.11,148.105,143.11,144.59,113990852,144.9806824873,145.9612805369,141.0385797754,142.4971577788,113990852,0.0,1.0
2022-05-16T00:00:00.000Z,145.54,147.5199,144.18,145.55,86643781,143.4334071728,145.3846494627,142.0930922508,143.4432624296,86643781,0.0,1.0
2022-05-17T00:00:00.000Z,149.24,149.77,146.68,148.86,78336254,147.0798521814,147.6021807907,144.5569064457,146.7053524237,78336254,0.0,1.0
2022-05-18T00:00:00.000Z,140.82,147.3601,139.9,146.85,109742890,138.7817259728,145.2271624593,137.8750423491,144.724445811,109742890,0.0,1.0
2022-05-19T00:00:00.000Z,137.35,141.66,136.6,139.88,136095640,135.3619518702,139.6095675423,134.6228076117,137.8553318355,136095640,0.0,1.0
2022-05-20T00:00:00.000Z,137.59,140.7,132.61,139.09,137426125,135.5984780329,138.6634628914,130.6905601566,137.0767665499,137426125,0.0,1.0
2022-05-23T00:00:00.000Z,143.11,143.26,137.65,137.79,117726265,141.0385797754,141.1864086271,135.6576095736,135.7955831685,117726265,0.0,1.0
2022-05-24T00:00:00.000Z,140.36,141.97,137.33,140.805,104132746,138.3283841609,139.9150805025,135.3422413566,138.7669430876,104132746,0.0,1.0
2022-05-25T00:00:00.000Z,140.52,141.785,138.34,138.43,92482696,138.4860682694,139.732758252,136.3376222914,136.4263196024,92482696,0.0,1.0
2022-05-26T00:00:00.000Z,143.78,144.34,137.14,137.39,90601548,141.6988819796,142.2507763593,135.1549914778,135.4013728973,90601548,0.0,1.0
2022-05-27T00:00:00.000Z,149.64,149.68,145.26,145.39,90978503,147.4740624526,147.5134834797,143.157459983,143.2855783211,90978503,0.0,1.0
2022-05-31T00:00:00.000Z,148.84,150.66,146.84,149.07,103718416,146.6856419102,148.4792986441,144.7145905542,146.9123128161,103718416,0.0,1.0
2022-06-01T00:00:00.000Z,148.71,151.74,147.68,149.9,74286635,146.557523572,149.5436663763,145.5424321237,147.7302991288,74286635,0.0,1.0
2022-06-02T00:00:00.000Z,151.21,151.27,146.86,147.83,72348055,149.021337767,149.0804693077,144.7343010678,145.6902609754,72348055,0.0,1.0
2022-06-03T00:00:00.000Z,145.38,147.97,144.46,146.9,88570289,143.2757230644,145.8282345703,142.3690394406,144.7737220949,88570289,0.0,1.0
2022-06-06T00:00:00.000Z,146.14,148.5689,144.9,147.03,71598380,144.0247225796,146.4184658989,142.8026707389,144.901840433,71598380,0.0,1.0
2022-06-07T00:00:00.000Z,148.71,149.0,144.1,144.345,67808150,146.557523572,146.8433260186,142.0142501966,142.2557039877,67808150,0.0,1.0
2022-06-08T00:00:00.000Z,147.96,149.8697,147.46,148.58,53950201,145.8183793135,147.7004377008,145.3256164746,146.4294052339,53950201,0.0,1.0
2022-06-09T00:00:00.000Z,142.64,147.95,142.53,147.08,69472976,140.5753827067,145.8085240568,140.4669748821,144.9511167169,69472976,0.0,1.0
2022-06-10T00:00:00.000Z,137.13,140.76,137.06,140.28,91566637,135.1451362211,138.7225944321,135.0761494236,138.2495421067,91566637,0.0,1.0
2022-06-13T00:00:00.000Z,131.88,135.2,131.44,132.87,122207099,129.9711264117,133.2430716626,129.5374951134,130.9467968329,122207099,0.0,1.0
2022-06-14T00:00:00.000Z,132.76,133.89,131.48,133.13,84784326,130.8383890083,131.9520330244,129.5769161405,131.2030335091,84784326,0.0,1.0
2022-06-15T00:00:00.000Z,135.43,137.34,132.16,134.29,91532972,133.4697425685,135.3520966134,130.2470736015,132.3462432956,91532972,0.0,1.0
2022-06-16T00:00:00.000Z,130.06,132.39,129.04,132.08,107961508,128.1774696778,130.4737445074,127.1722334862,130.1682315473,107961508,0.0,1.0
2022-06-17T00:00:00.000Z,131.56,133.079,129.81,130.065,134520290,129.6557581947,131.1527716996,127.9310882583,128.1823973061,134520290,0.0,1.0
2022-06-21T00:00:00.000Z,135.87,137.06,133.32,133.42,81000488,133.9033738668,135.0761494236,131.390283388,131.4888359558,81000488,0.0,1.0
2022-06-22T00:00:00.000Z,135.35,137.76,133.91,134.79,73409234,133.3909005143,135.7660173982,131.971743538,132.8390061346,73409234,0.0,1.0
2022-06-23T00:00:00.000Z,138.27,138.59,135.63,136.82,72433768,136.2686354939,136.5840037109,133.6668477041,134.8396232609,72433768,0.0,1.0
2022-06-24T00:00:00.000Z,141.66,141.91,139.77,139.9,89116837,139.6095675423,139.8559489618,137.7469240109,137.8750423491,89116837,0.0,1.0
2022-06-27T00:00:00.000Z,141.66,143.49,140.965,142.695,70207908,139.6095675423,141.413079533,138.9246271961,140.629586619,70207908,0.0,1.0
2022-06-28T00:00:00.000Z,137.44,143.422,137.325,142.13,67315328,135.4506491812,141.3460637869,135.3373137283,140.0727646109,67315328,0.0,1.0
2022-06-29T00:00:00.000Z,139.23,140.67,136.67,137.46,66242411,137.2147401448,138.6338971211,134.6917944092,135.4703596948,66242411,0.0,1.0
2022-06-30T00:00:00.000Z,136.72,138.37,133.7737,137.25,98964467,134.7410706931,136.3671880617,131.8374163881,135.2633993024,98964467,0.0,1.0
2022-07-01T00:00:00.000Z,138.93,139.04,135.66,136.04,71051552,136.9190824414,137.027490266,133.6964134744,134.0709132321,71051552,0.0,1.0
2022-07-05T00:00:00.000Z,141.56,141.61,136.93,137.77,73429641,139.5110149745,139.5602912584,134.9480310855,135.775872655,73429641,0.0,1.0
2022-07-06T00:00:00.000Z,142.92,144.12,141.08,141.355,74064254,140.8513298965,142.0339607101,139.0379626491,139.3089822105,74064254,0.0,1.0
2022-07-07T00:00:00.000Z,146.35,146.55,143.28,143.29,66253709,144.231682972,144.4287881076,141.2061191406,141.2159743974,66253709,0.0,1.0
2022-07-08T00:00:00.000Z,147.04,147.55,145.0,145.265,64547798,144.9116956898,145.4143137856,142.9012233067,143.1623876114,64547798,0.0,1.0
2022-07-11T00:00:00.000Z,144.87,146.64,143.78,145.67,63305113,142.7731049686,144.5174854186,141.6988819796,143.561525511,63305113,0.0,1.0
2022-07-12T00:00:00.000Z,145.86,148.45,145.05,145.76,77588759,143.7487753898,146.3012868958,142.9504995906,143.650222822,77588759,0.0,1.0
2022-07-13T00:00:00.000Z,145.49,146.45,142.1201,142.99,71185560,143.3841308889,144.3302355398,140.0630079067,140.920316694,71185560,0.0,1.0
2022-07-14T00:00:00.000Z,148.47,148.95,143.25,144.08,78140744,146.3209974093,146.7940497347,141.1765533703,141.994539683,78140744,0.0,1.0
2022-07-15T00:00:00.000Z,150.17,150.86,148.2,149.78,76259931,147.9963910619,148.6764037797,146.0549054763,147.6120360475,76259931,0.0,1.0
2022-07-18T00:00:00.000Z,147.07,151.57,146.7,150.74,81420868,144.9412614601,149.376127011,144.5766169593,148.5581406983,81420868,0.0,1.0
2022-07-19T00:00:00.000Z,151.0,151.23,146.91,147.92,82982367,148.8143773746,149.0410482805,144.7835773517,145.7789582864,82982367,0.0,1.0
2022-07-20T00:00:00.000Z,153.04,153.72,150.37,151.12,64823413,150.8248497577,151.4950072187,148.1934961975,148.932640456,64823413,0.0,1.0
2022-07-21T00:00:00.000Z,155.35,155.57,151.94,154.5,65086636,153.1014140738,153.318229723,149.7407715119,152.2637172475,65086636,0.0,1.0
2022-07-22T00:00:00.000Z,154.09,156.28,153.41,155.39,66675408,151.8596517196,154.0179529543,151.1894942585,153.1408351009,66675408,0.0,1.0
2022-07-25T00:00:00.000Z,152.95,155.04,152.28,154.01,53623945,150.7361524467,152.7959011136,150.0758502424,151.7808096653,53623945,0.0,1.0
2022-07-26T00:00:00.000Z,151.6,153.085,150.8,152.265,55138691,149.4056927814,150.8691984132,148.617272239,150.0610673572,55138691,0.0,1.0
2022-07-27T00:00:00.000Z,156.79,157.33,152.16,152.58,78620688,154.5205710501,155.0527549162,149.9575871611,150.3715079458,78620688,0.0,1.0
2022-07-28T00:00:00.000Z,157.35,157.64,154.41,156.98,81378731,155.0724654298,155.3582678764,152.1750199365,154.7078209289,81378731,0.0,1.0
2022-07-29T00:00:00.000Z,162.51,163.63,159.5,161.24,101786860,160.1577779281,161.2615666875,157.1913456374,158.9061603171,101786860,0.0,1.0
2022-08-01T00:00:00.000Z,161.51,163.59,160.89,161.01,67829379,159.1722522501,161.2221456603,158.5612263298,158.6794894112,67829379,0.0,1.0
2022-08-02T00:00:00.000Z,160.01,162.41,159.63,160.1,59907025,157.6939637332,160.0592253603,157.3194639755,157.7826610442,59907025,0.0,1.0
2022-08-03T00:00:00.000Z,166.13,166.59,160.75,160.84,82507488,163.7253808824,164.1787226943,158.4232527349,158.5119500459,82507488,0.0,1.0
2022-08-04T00:00:00.000Z,165.81,167.19,164.43,166.005,55474144,163.4100126654,164.7700381011,162.0499872298,163.6021901727,55474144,0.0,1.0
2022-08-05T00:00:00.000Z,165.35,165.85,163.0,163.21,56696985,163.1833417595,163.6767900261,160.8641349066,161.0713831785,56696985,0.23,1.0
2022-08-08T00:00:00.000Z,164.87,167.81,164.2,166.37,60362338,162.7096314236,165.6111072311,162.0484107464,164.1899762233,60362338,0.0,1.0
2022-08-09T00:00:00.000Z,164.92,165.82,163.25,164.02,63135503,162.7589762502,163.6471831301,161.1108590399,161.8707693704,63135503,0.0,1.0
2022-08-10T00:00:00.000Z,169.24,169.34,166.9,167.68,70170540,167.0223692735,167.1210589269,164.7130313859,165.4828106818,70170540,0.0,1.0
2022-08-11T00:00:00.000Z,168.49,170.99,168.19,170.06,57149159,166.2821968737,168.7494382066,165.9861279137,167.8316244307,57149159,0.0,1.0
2022-08-12T00:00:00.000Z,172.1,172.17,169.4,169.82,68039382,169.8448933584,169.9139761157,167.1802727188,167.5947692628,68039382,0.0,1.0
2022-08-15T00:00:00.000Z,173.19,173.39,171.345,171.52,54091694,170.9206105796,171.1179898862,169.0997864759,169.2724933692,54091694,0.0,1.0
2022-08-16T00:00:00.000Z,173.03,173.71,171.6618,172.78,56377050,170.7627071343,171.4337967768,169.4124352976,170.515983001,56377050,0.0,1.0
2022-08-17T00:00:00.000Z,174.55,176.15,172.57,172.77,79542037,172.2627898647,173.8418243177,170.308734729,170.5061140356,79542037,0.0,1.0
2022-08-18T00:00:00.000Z,174.15,174.9,173.12,173.75,62290075,171.8680312514,172.6082036513,170.8515278222,171.4732726381,62290075,0.0,1.0
2022-08-19T00:00:00.000Z,171.52,173.74,171.3101,173.03,70346295,169.2724933692,171.4634036728,169.0653437869,170.7627071343,70346295,0.0,1.0
2022-08-22T00:00:00.000Z,167.57,169.86,167.135,169.69,69026809,165.3742520631,167.6342451241,164.9449520712,167.4664727135,69026809,0.0,1.0
2022-08-23T00:00:00.000Z,167.23,168.71,166.65,167.08,54147079,165.0387072419,166.499314111,164.4663072526,164.8906727619,54147079,0.0,1.0
2022-08-24T00:00:00.000Z,167.53,168.11,166.245,167.32,53841524,165.3347762018,165.9071761911,164.0666141567,165.1275279299,53841524,0.0,1.0
2022-08-25T00:00:00.000Z,170.03,170.14,168.35,168.78,51218209,167.8020175347,167.9105761534,166.144031359,166.5683968683,51218209,0.0,1.0
2022-08-26T00:00:00.000Z,163.62,171.05,163.56,170.57,78960980,161.4760107571,168.8086519986,161.4167969651,168.3349416627,78960980,0.0,1.0
2022-08-29T00:00:00.000Z,161.38,162.9,159.82,161.145,72724452,159.2653625228,160.7654452532,157.7258039311,159.0334418375,72724452,0.0,1.0
2022-08-30T00:00:00.000Z,158.91,162.56,157.72,162.13,77906197,156.8277280859,160.429900432,155.6533212114,160.0055349227,77906197,0.0,1.0
2022-08-31T00:00:00.000Z,157.22,160.58,157.14,160.305,87991091,155.1598729448,158.4758452963,155.0809212222,158.2044487497,87991091,0.0,1.0
2022-09-01T00:00:00.000Z,157.96,158.42,154.67,156.64,74229896,155.8901763794,156.3441487847,152.6432867853,154.5874729556,74229896,0.0,1.0
2022-09-02T00:00:00.000Z,155.81,160.362,154.965,159.75,76957768,153.7683488331,158.2607018521,152.9344212626,157.6567211738,76957768,0.0,1.0
2022-09-06T00:00:00.000Z,154.53,157.09,153.69,156.47,73295539,152.5051212706,155.0315763955,151.6761281828,154.419700545,73295539,0.0,1.0
2022-09-07T00:00:00.000Z,155.96,156.67,153.61,154.825,87449574,153.9163833131,154.6170798516,151.5971764601,152.7962557479,87449574,0.0,1.0
2022-09-08T00:00:00.000Z,154.46,156.36,152.68,154.64,84923847,152.4360385133,154.3111419263,150.6793626843,152.6136798893,84923847,0.0,1.0
2022-09-09T00:00:00.000Z,157.37,157.82,154.75,155.47,68081006,155.3079074248,155.7520108647,152.7222385079,153.4328040118,68081006,0.0,1.0
2022-09-12T00:00:00.000Z,163.43,164.26,159.3,159.59,104955962,161.2885004158,162.1076245384,157.2126177338,157.4988177285,104955962,0.0,1.0
2022-09-13T00:00:00.000Z,153.84,160.54,153.37,159.9,122656614,151.8241626627,158.436369435,151.3603212921,157.8047556537,122656614,0.0,1.0
2022-09-14T00:00:00.000Z,155.31,157.1,153.6106,154.785,87965409,153.2749005665,155.0414453609,151.597768598,152.7567798866,87965409,0.0,1.0
2022-09-15T00:00:00.000Z,152.37,155.24,151.38,154.65,90481110,150.373424759,153.2058178092,149.3963971911,152.6235488546,90481110,0.0,1.0
2022-09-16T00:00:00.000Z,150.7,151.35,148.37,151.21,162278841,148.7253075486,149.3667902951,146.4258386263,149.2286247805,162278841,0.0,1.0
2022-09-19T00:00:00.000Z,154.48,154.56,149.1,149.31,81474246,152.455776444,152.5347281666,147.1462730955,147.3535213675,81474246,0.0,1.0
2022-09-20T00:00:00.000Z,156.9,158.08,153.08,153.4,107689796,154.8440660542,156.0086039634,151.0741212975,151.3899281881,107689796,0.0,1.0
2022-09-21T00:00:00.000Z,153.72,158.74,153.6,157.34,101696790,151.7057350788,156.6599556753,151.5873074948,155.2783005288,101696790,0.0,1.0
2022-09-22T00:00:00.000Z,152.74,154.47,150.91,152.38,86264792,150.7385764762,152.4459074786,148.9325558205,150.3832937243,86264792,0.0,1.0
2022-09-23T00:00:00.000Z,150.43,151.47,148.56,151.19,96029909,148.4588454846,149.4852178791,146.6133489676,149.2088868498,96029909,0.0,1.0
2022-09-26T00:00:00.000Z,150.77,153.7701,149.64,149.66,93339409,148.7943903059,151.7551785951,147.6791972234,147.6989351541,93339409,0.0,1.0
2022-09-27T00:00:00.000Z,151.76,154.72,149.945,152.74,84442741,149.7714178737,152.6926316119,147.980200666,150.7385764762,84442741,0.0,1.0
2022-09-28T00:00:00.000Z,149.84,150.6414,144.84,147.64,146691387,147.8765765301,148.6674754117,142.9420938642,145.7054041571,146691387,0.0,1.0
2022-09-29T00:00:00.000Z,142.48,146.72,140.68,146.1,128138237,140.6130180459,144.7974593466,138.8366042862,144.185583496,128138237,0.0,1.0
2022-09-30T00:00:00.000Z,138.2,143.1,138.0,141.28,124925274,136.389100884,141.2248938965,136.1917215773,139.4287422061,124925274,0.0,1.0
2022-10-03T00:00:00.000Z,142.45,143.07,137.685,138.21,114311663,140.5834111499,141.1952870005,135.8808491694,136.3989698493,114311663,0.0,1.0
2022-10-04T00:00:00.000Z,146.1,146.22,144.26,145.03,87830064,144.185583496,144.30401108,142.369693875,143.1296042055,87830064,0.0,1.0
2022-10-05T00:00:00.000Z,146.4,147.38,143.01,144.075,79470968,144.481652456,145.4488110585,141.1360732085,142.1871180163,79470968,0.0,1.0
2022-10-06T00:00:00.000Z,145.43,147.54,145.22,145.81,68402169,143.5243628188,145.6067145038,143.3171145468,143.8993835014,68402169,0.0,1.0
2022-10-07T00:00:00.000Z,140.09,143.1,139.445,142.54,85925559,138.2543353317,141.2248938965,137.6177870678,140.6722318379,85925559,0.0,1.0
2022-10-10T00:00:00.000Z,140.42,141.89,138.5729,140.42,74899002,138.5800111876,140.0307490914,136.7571146012,138.5800111876,74899002,0.0,1.0
2022-10-11T00:00:00.000Z,138.98,141.35,138.22,139.9,77033672,137.1588801798,139.4978249635,136.4088388146,138.0668249904,77033672,0.0,1.0
2022-10-12T00:00:00.000Z,138.34,140.36,138.16,139.13,70433744,136.5272663986,138.5207973956,136.3496250226,137.3069146598,70433744,0.0,1.0
2022-10-13T00:00:00.000Z,142.99,143.59,134.37,134.99,113223975,141.1163352779,141.7084731978,132.6092871619,133.2211630125,113223975,0.0,1.0
2022-10-14T00:00:00.000Z,138.38,144.52,138.19,144.31,88597969,136.5667422599,142.6262869736,136.3792319186,142.4190387016,88597969,0.0,1.0
2022-10-17T00:00:00.000Z,142.41,142.9,140.27,141.065,85250939,140.5439352886,141.0275145899,138.4319767076,139.2165594515,85250939,0.0,1.0
2022-10-18T00:00:00.000Z,143.75,146.7,140.61,145.49,99136610,141.8663766431,144.7777214159,138.7675215289,143.5835766108,99136610,0.0,1.0
2022-10-19T00:00:00.000Z,143.86,144.9492,141.5,141.69,61758340,141.9749352617,143.0498629656,139.6458594434,139.8333697847,61758340,0.0,1.0
2022-10-20T00:00:00.000Z,143.39,145.89,142.65,143.02,64521989,141.5110938911,143.978335224,140.7807904566,141.1459421738,64521989,0.0,1.0
2022-10-21T00:00:00.000Z,147.27,147.8479,142.649,142.87,86548609,145.3402524398,145.9105799463,140.77980356,140.9979076939,86548609,0.0,1.0
2022-10-24T00:00:00.000Z,149.45,150.23,146.0,147.185,75981918,147.4916868821,148.261466178,144.0868938427,145.2563662345,75981918,0.0,1.0
2022-10-25T00:00:00.000Z,152.34,152.49,149.36,150.09,74732290,150.343817863,150.491852343,147.4028661941,148.1233006634,74732290,0.0,1.0
